geonameid;asciiname;latitude;longitude;population;timezone
5743731;Oak Grove;45.41679;-122.64009;16629;America/Los_Angeles
5744253;Oregon City;45.35734;-122.60676;31859;America/Los_Angeles
5745380;Pendleton;45.67207;-118.7886;16612;America/Los_Angeles
5746545;Portland;45.52345;-122.67621;583776;America/Los_Angeles
5747882;Redmond;44.27262;-121.17392;26215;America/Los_Angeles
5749352;Roseburg;43.2165;-123.34174;21181;America/Los_Angeles
5750162;Salem;44.9429;-123.0351;154637;America/Los_Angeles
5751632;Sherwood;45.35651;-122.8401;18194;America/Los_Angeles
5754005;Springfield;44.04624;-123.02203;59403;America/Los_Angeles
5756758;Tigard;45.43123;-122.77149;48035;America/Los_Angeles
5757477;Troutdale;45.53929;-122.38731;15962;America/Los_Angeles
5757506;Tualatin;45.38401;-122.76399;26054;America/Los_Angeles
5760009;West Linn;45.36568;-122.61231;25109;America/Los_Angeles
5761287;Wilsonville;45.29984;-122.77371;19509;America/Los_Angeles
5761708;Woodburn;45.14373;-122.85537;24080;America/Los_Angeles
5768233;Rapid City;44.08054;-103.23101;67956;America/Denver
5771826;Bountiful;40.88939;-111.88077;42552;America/Denver
5771960;Brigham City;41.51021;-112.0155;17899;America/Denver
5772654;Centerville;40.918;-111.87216;15335;America/Denver
5772959;Clearfield;41.11078;-112.02605;30112;America/Denver
5773001;Clinton;41.13967;-112.0505;20426;America/Denver
5773304;Cottonwood Heights;40.61967;-111.81021;33433;America/Denver
5774001;Draper;40.52467;-111.86382;42274;America/Denver
5774215;Eagle Mountain;40.31412;-112.00688;21415;America/Denver
5774301;East Millcreek;40.69995;-111.81049;20816;America/Denver
5774662;Farmington;40.9805;-111.88744;18275;America/Denver
5775782;Herriman;40.51411;-112.03299;21785;America/Denver
5775863;Highland;40.42548;-111.79447;15523;America/Denver
5776008;Holladay;40.66884;-111.82466;26472;America/Denver
5776715;Kaysville;41.03522;-111.93855;27300;America/Denver
5776727;Kearns;40.65995;-111.99633;35731;America/Denver
5777107;Layton;41.06022;-111.97105;67311;America/Denver
5777224;Lehi;40.39162;-111.85077;47407;America/Denver
5777544;Logan;41.73549;-111.83439;48174;America/Denver
5777793;Magna;40.70911;-112.10161;26505;America/Denver
5778244;Midvale;40.61106;-111.89994;27964;America/Denver
5778352;Millcreek;40.68689;-111.87549;62139;America/Denver
5778755;Murray;40.66689;-111.88799;46746;America/Denver
5779036;North Ogden;41.30716;-111.96022;17357;America/Denver
5779068;North Salt Lake;40.84856;-111.90688;16322;America/Denver
5779206;Ogden;41.223;-111.97383;82825;America/Denver
5779334;Orem;40.2969;-111.69465;88328;America/Denver
5779548;Payson;40.0444;-111.73215;18294;America/Denver
5779816;Pleasant Grove;40.36412;-111.73854;33509;America/Denver
5780026;Provo;40.23384;-111.65853;112488;America/Denver
5780557;Riverton;40.52189;-111.9391;38753;America/Denver
5780802;Roy;41.16161;-112.02633;36884;America/Denver
5780993;Salt Lake City;40.76078;-111.89105;186440;America/Denver
5781061;Sandy City;40.59161;-111.8841;87461;America/Denver
5781070;Sandy Hills;40.58106;-111.85077;89575;America/Denver
5781087;Saratoga Springs;40.34912;-111.90466;17781;America/Denver
5781765;South Jordan Heights;40.56384;-111.94938;37141;America/Denver
5781770;South Jordan;40.56217;-111.92966;50418;America/Denver
5781783;South Ogden;41.19189;-111.97133;16532;America/Denver
5781794;South Salt Lake;40.71884;-111.88827;23617;America/Denver
5781860;Spanish Fork;40.11496;-111.65492;34691;America/Denver
5781993;Springville;40.16523;-111.61075;29466;America/Denver
5782391;Syracuse;41.08939;-112.06467;24331;America/Denver
5782476;Taylorsville;40.66772;-111.93883;58652;America/Denver
5783695;Tooele;40.53078;-112.29828;31605;America/Denver
5784549;West Jordan;40.60967;-111.9391;103712;America/Denver
5784607;West Valley City;40.69161;-112.00105;129480;America/Denver
5785243;Aberdeen;46.97537;-123.81572;16896;America/Los_Angeles
5785657;Anacortes;48.5126;-122.61267;15778;America/Los_Angeles
5785868;Arlington;48.19871;-122.12514;17926;America/Los_Angeles
5785965;Auburn;47.30732;-122.22845;70180;America/Los_Angeles
5786485;Battle Ground;45.78095;-122.53343;17571;America/Los_Angeles
5786882;Bellevue;47.61038;-122.20068;122363;America/Los_Angeles
5786899;Bellingham;48.75955;-122.48822;80885;America/Los_Angeles
5787776;Bonney Lake;47.17705;-122.18651;17374;America/Los_Angeles
5787829;Bothell;47.76232;-122.2054;33505;America/Los_Angeles
5788054;Bremerton;47.56732;-122.63264;37729;America/Los_Angeles
5788516;Burien;47.47038;-122.34679;33313;America/Los_Angeles
5788822;Camas;45.58706;-122.39954;19355;America/Los_Angeles
5789683;Centralia;46.71621;-122.9543;16336;America/Los_Angeles
5790971;Cottage Lake;47.74427;-122.07735;22494;America/Los_Angeles
5791159;Covington;47.35818;-122.12216;17575;America/Los_Angeles
5792244;Des Moines;47.40177;-122.32429;29673;America/Los_Angeles
5793427;Edmonds;47.81065;-122.37736;39709;America/Los_Angeles
5793639;Ellensburg;46.99651;-120.54785;18174;America/Los_Angeles
5793933;Everett;47.97898;-122.20208;103019;America/Los_Angeles
5794097;Fairwood;47.44843;-122.15734;19102;America/Los_Angeles
5794245;Federal Way;47.32232;-122.31262;89306;America/Los_Angeles
5794559;Five Corners;45.68456;-122.5751;18159;America/Los_Angeles
5795011;Frederickson;47.09621;-122.35873;18719;America/Los_Angeles
5795906;Graham;47.05288;-122.29428;23491;America/Los_Angeles
5796984;Hazel Dell;45.67151;-122.66288;19435;America/Los_Angeles
5798487;Issaquah;47.5301;-122.03262;30434;America/Los_Angeles
5799587;Kenmore;47.75732;-122.24401;20460;America/Los_Angeles
5799610;Kennewick;46.21125;-119.13723;73917;America/Los_Angeles
5799625;Kent;47.38093;-122.23484;92411;America/Los_Angeles
5799841;Kirkland;47.68149;-122.20874;48787;America/Los_Angeles
5800112;Lacey;47.03426;-122.82319;42393;America/Los_Angeles
5800317;Lake Stevens;48.0151;-122.06374;28069;America/Los_Angeles
5800420;Lakewood;47.17176;-122.51846;58163;America/Los_Angeles
5801617;Longview;46.13817;-122.93817;36648;America/Los_Angeles
5802049;Lynnwood;47.82093;-122.31513;35836;America/Los_Angeles
5802340;Maple Valley;47.39272;-122.04641;22684;America/Los_Angeles
5802493;Martha Lake;47.85093;-122.2393;15473;America/Los_Angeles
5802570;Marysville;48.05176;-122.17708;60020;America/Los_Angeles
5803139;Mercer Island;47.57065;-122.22207;22699;America/Los_Angeles
5803457;Mill Creek;47.8601;-122.2043;18244;America/Los_Angeles
5803786;Monroe;47.85538;-121.97096;17304;America/Los_Angeles
5803990;Moses Lake;47.13014;-119.27808;20366;America/Los_Angeles
5804127;Mount Vernon;48.42122;-122.33405;31743;America/Los_Angeles
5804191;Mountlake Terrace;47.78815;-122.30874;19909;America/Los_Angeles
5804306;Mukilteo;47.94454;-122.30458;20254;America/Los_Angeles
5804953;North Creek;47.81954;-122.17624;26410;America/Los_Angeles
5805441;Oak Harbor;48.29316;-122.64322;22075;America/Los_Angeles
5805687;Olympia;47.03787;-122.9007;46478;America/Los_Angeles
5805782;Opportunity;47.64995;-117.23991;25877;America/Los_Angeles
5805815;Orchards;45.66651;-122.56093;19556;America/Los_Angeles
5806253;Parkland;47.15538;-122.43401;35803;America/Los_Angeles
5806298;Pasco;46.23958;-119.10057;59781;America/Los_Angeles
5807212;Port Angeles;48.11815;-123.43074;19038;America/Los_Angeles
5807540;Pullman;46.73127;-117.17962;29799;America/Los_Angeles
5807575;Puyallup;47.18538;-122.2929;37022;America/Los_Angeles
5808079;Redmond;47.67399;-122.12151;54144;America/Los_Angeles
5808189;Renton;47.48288;-122.21707;90927;America/Los_Angeles
5808276;Richland;46.28569;-119.28446;48058;America/Los_Angeles
5809333;Salmon Creek;45.71067;-122.64899;19686;America/Los_Angeles
5809402;Sammamish;47.64177;-122.0804;45780;America/Los_Angeles
5809805;SeaTac;47.44846;-122.29217;26909;America/Los_Angeles
5809844;Seattle;47.60621;-122.33207;608660;America/Los_Angeles
5810301;Shoreline;47.75565;-122.34152;53007;America/Los_Angeles
5810490;Silverdale;47.64454;-122.69487;19204;America/Los_Angeles
5811456;South Hill;47.14121;-122.27012;52431;America/Los_Angeles
5811581;Spanaway;47.10399;-122.43457;27227;America/Los_Angeles
5811696;Spokane;47.65966;-117.42908;208916;America/Los_Angeles
5811729;Spokane Valley;47.67323;-117.23937;89755;America/Los_Angeles
5812604;Sunnyside;46.32374;-120.00865;15858;America/Los_Angeles
5812944;Tacoma;47.25288;-122.44429;198397;America/Los_Angeles
5814043;Tukwila;47.47399;-122.26096;19107;America/Los_Angeles
5814095;Tumwater;47.00732;-122.90931;17371;America/Los_Angeles
5814450;University Place;47.23565;-122.5504;31144;America/Los_Angeles
5814616;Vancouver;45.63873;-122.66149;161791;America/Los_Angeles
5814916;Walla Walla;46.06458;-118.34302;31731;America/Los_Angeles
5815342;Wenatchee;47.42346;-120.31035;31925;America/Los_Angeles
5815538;West Lake Sammamish;47.5776;-122.10123;33929;America/Los_Angeles
5815539;West Lake Stevens;47.99343;-122.1018;21047;America/Los_Angeles
5816320;Bainbridge Island;47.62621;-122.52124;23025;America/Los_Angeles
5816605;Yakima;46.60207;-120.5059;91067;America/Los_Angeles
5820705;Casper;42.86663;-106.31308;55316;America/Denver
5821086;Cheyenne;41.13998;-104.82025;59466;America/Denver
5826027;Gillette;44.29109;-105.50222;29087;America/Denver
5830062;Laramie;41.31137;-105.5911;30816;America/Denver
5836898;Rock Springs;41.58746;-109.2029;23036;America/Denver
5838198;Sheridan;44.79719;-106.95618;17444;America/Denver
5844096;American Fork;40.3769;-111.79576;26263;America/Denver
5847411;Kahului;20.88953;-156.47432;26337;Pacific/Honolulu
5847486;Kailua;21.40241;-157.74054;38635;Pacific/Honolulu
5848189;Kaneohe;21.39994;-157.79895;34597;Pacific/Honolulu
5849297;Kihei;20.76462;-156.44578;20881;Pacific/Honolulu
5850554;Makakilo City;21.34694;-158.08583;15383;Pacific/Honolulu
5851030;Mililani Town;21.45;-158.00111;27629;Pacific/Honolulu
5852275;Pearl City;21.39734;-157.97516;47698;Pacific/Honolulu
5853992;Wahiawa;21.50279;-158.02464;17821;Pacific/Honolulu
5854496;Wailuku;20.89133;-156.50604;15313;Pacific/Honolulu
5854686;Waipahu;21.38667;-158.00917;38216;Pacific/Honolulu
5855070;'Ewa Gentry;21.33999;-158.03039;22690;Pacific/Honolulu
5855927;Hilo;19.72991;-155.09073;43263;Pacific/Honolulu
5856195;Honolulu;21.30694;-157.85833;371657;Pacific/Honolulu
5861187;Eagle River;61.32139;-149.56778;24793;America/Anchorage
5861897;Fairbanks;64.83778;-147.71639;31535;America/Anchorage
5879400;Anchorage;61.21806;-149.90028;291826;America/Anchorage
5879898;Badger;64.8;-147.53333;19482;America/Anchorage
6331908;Milton;34.13216;-84.30067;32661;America/New_York
6331909;Johns Creek;34.02893;-84.19858;76728;America/New_York
6332309;Cutler Bay;25.5783;-80.3377;40286;America/New_York
6332439;Alafaya;28.5641;-81.2114;78113;America/New_York
6941080;Fort Bragg;35.139;-79.00603;29183;America/New_York
7160204;City of Milford (balance);41.22374;-73.06164;51271;America/New_York
7172886;Butte-Silver Bow (Balance);45.90194;-112.65708;33525;America/Denver
7174365;City of Sammamish;47.60444;-122.03768;45780;America/Los_Angeles
7176035;Silver Firs;47.86602;-122.1551;20891;America/Los_Angeles
7176039;Vineyard;38.46449;-121.34692;24836;America/Los_Angeles
7257422;Wallingford Center;41.44987;-72.81892;18209;America/New_York
7257991;Bel Air North;39.55429;-76.37309;30568;America/New_York
7257992;Bel Air South;39.50506;-76.31977;47709;America/New_York
7258965;Setauket-East Setauket;40.93064;-73.10179;15477;America/New_York
7259084;Tonawanda;42.98499;-78.87798;58144;America/New_York
7259265;Fort Leonard Wood;37.70573;-92.15717;15061;America/Chicago
7259621;West Bloomfield Township;42.56891;-83.38356;64690;America/Detroit
7259705;East Lake-Orient Park;27.98269;-82.37878;22753;America/New_York
7259780;Four Corners;28.33287;-81.64738;26116;America/New_York
7259823;Greater Northdale;28.10545;-82.52594;22079;America/New_York
7260019;Candler-McAfee;33.72672;-84.27246;23025;America/New_York
7260219;University;28.07389;-82.43902;41163;America/New_York
7260233;Vero Beach South;27.61638;-80.41308;23092;America/New_York
7260327;Kendall West;25.7065;-80.4388;36154;America/New_York
7260548;Palm River-Clair Mel;27.92386;-82.37939;21024;America/New_York
7260806;Arden-Arcade;38.6025;-121.37854;92186;America/Los_Angeles
7260966;Bryn Mawr-Skyway;47.4943;-122.24092;15645;America/Los_Angeles
7261029;Casa de Oro-Mount Helix;32.76397;-116.96877;18762;America/Los_Angeles
7261268;Florence-Graham;33.96772;-118.24438;63387;America/Los_Angeles
7261291;Fort Hood;31.13489;-97.77561;29589;America/Chicago
7261476;Inglewood-Finn Hill;47.72049;-122.23167;22707;America/Los_Angeles
7261553;La Crescenta-Montrose;34.23216;-118.23529;19653;America/Los_Angeles
7261759;East Hill-Meridian;47.41052;-122.17369;29878;America/Los_Angeles
7262349;Security-Widefield;38.74728;-104.71439;32882;America/Denver
7262428;Union Hill-Novelty Hill;47.67887;-122.02833;18805;America/Los_Angeles
7262518;West Whittier-Los Nietos;33.976;-118.06909;25540;America/Los_Angeles
7262622;Summerlin South;36.11708;-115.33001;24085;America/Los_Angeles
7262761;Makakilo;21.35237;-158.08655;18248;Pacific/Honolulu
7262790;Schofield Barracks;21.49837;-158.06515;16370;Pacific/Honolulu
7310164;San Tan Valley;33.1911;-111.528;81321;America/Phoenix
7839240;Enchanted Hills;35.33676;-106.59296;87521;America/Denver
8030162;West Hills;34.19731;-118.64398;41426;America/Los_Angeles
8097131;Oak Hill;38.9258;-77.40156;33811;America/New_York
8299576;Bridgewater;40.60079;-74.64815;44464;America/New_York
8299577;Warren Township;40.60822;-74.51803;15311;America/New_York
8347326;Fairfield Heights;39.82861;-86.38224;21285;America/Indiana/Indianapolis
8469295;Randolph;40.84829;-74.58148;25734;America/New_York
8605040;Hot Springs National Park;34.5317;-93.06377;35193;America/Chicago
8605041;Dixiana;33.74021;-86.64938;22940;America/Chicago
8643098;Cranberry Township;40.68496;-80.10714;28098;America/New_York
10104153;Silver Lake;34.08668;-118.27023;32890;America/Los_Angeles
10104154;Echo Park;34.07808;-118.26066;43832;America/Los_Angeles
3439525;Young;-32.69844;-57.62693;15924;America/Montevideo
3439748;Trinidad;-33.5165;-56.89957;21429;America/Montevideo
3439749;Trinidad;-33.53889;-56.88861;21093;America/Montevideo
3439781;Treinta y Tres;-33.23333;-54.38333;25653;America/Montevideo
3440034;Tacuarembo;-31.71694;-55.98111;51854;America/Montevideo
3440571;Santa Lucia;-34.45333;-56.39056;16438;America/Montevideo
3440639;San Jose de Mayo;-34.3375;-56.71361;36529;America/Montevideo
3440696;San Carlos;-34.79123;-54.91824;24938;America/Montevideo
3440714;Salto;-31.38333;-57.96667;99823;America/Montevideo
3440777;Rocha;-34.48333;-54.33333;25515;America/Montevideo
3440781;Rivera;-30.90534;-55.55076;64631;America/Montevideo
3440963;Progreso;-34.66737;-56.21758;15973;America/Montevideo
3441243;Paysandu;-32.32139;-58.07556;73249;America/Montevideo
3441292;Paso de Carrasco;-34.86028;-56.05222;15393;America/Montevideo
3441354;Pando;-34.71716;-55.9584;24047;America/Montevideo
3441575;Montevideo;-34.90328;-56.18816;1270737;America/Montevideo
3441665;Minas;-34.37589;-55.23771;38025;America/Montevideo
3441684;Mercedes;-33.2524;-58.03047;42359;America/Montevideo
3441702;Melo;-32.37028;-54.1675;51023;America/Montevideo
3441894;Maldonado;-34.9;-54.95;55478;America/Montevideo
3442057;Las Piedras;-34.7302;-56.21915;69682;America/Montevideo
3442098;La Paz;-34.76031;-56.2259;19913;America/Montevideo
3442568;Fray Bentos;-33.12194;-58.30306;23279;America/Montevideo
3442585;Florida;-34.09556;-56.21417;32234;America/Montevideo
3442727;Durazno;-33.38056;-56.52361;33926;America/Montevideo
3442750;Dolores;-33.53009;-58.21701;15880;America/Montevideo
3442778;Delta del Tigre;-34.76488;-56.3645;17973;America/Montevideo
3443013;Colonia del Sacramento;-34.46262;-57.83976;21714;America/Montevideo
3443341;Carmelo;-34.00023;-58.28402;16921;America/Montevideo
3443413;Canelones;-34.52278;-56.27778;19698;America/Montevideo
3443758;Artigas;-30.4;-56.46667;41909;America/Montevideo
601294;Nukus;42.45306;59.61028;230006;Asia/Samarkand
601339;Khujayli;42.40043;59.46005;50000;Asia/Samarkand
601417;Oltinko'l;43.06874;58.90372;59122;Asia/Samarkand
1215694;Zomin;39.96056;68.39583;27077;Asia/Samarkand
1215839;Urgut;39.40222;67.24306;47373;Asia/Samarkand
1215957;Tirmiz;37.22417;67.27833;140385;Asia/Samarkand
1216115;Sho'rchi;37.99944;67.7875;24900;Asia/Samarkand
1216187;Shahrisabz;39.05778;66.83417;57051;Asia/Samarkand
1216265;Samarqand;39.65417;66.95972;319366;Asia/Samarkand
1216311;Qarshi;38.86056;65.78905;222898;Asia/Samarkand
1216475;Muborak;39.25528;65.15278;29180;Asia/Samarkand
1216787;Kitob;39.08425;66.83318;41938;Asia/Samarkand
1216982;Kattaqo'rg'on;39.89889;66.25611;59382;Asia/Samarkand
1217007;Koson;39.0375;65.585;59681;Asia/Samarkand
1217084;Karakul';39.53333;63.83333;22487;Asia/Samarkand
1217180;Kogon;39.72278;64.55167;62620;Asia/Samarkand
1217262;G'uzor;38.62083;66.24806;25368;Asia/Samarkand
1217340;Galaosiyo;39.85778;64.44833;15620;Asia/Samarkand
1217362;Juma;39.71611;66.66417;19920;Asia/Samarkand
1217474;Denov;38.26667;67.9;68994;Asia/Samarkand
1217540;Chiroqchi;39.03361;66.57222;19356;Asia/Samarkand
1217569;Chelak;39.92028;66.86111;16727;Asia/Samarkand
1217658;Bulung'ur;39.76472;67.27139;26815;Asia/Samarkand
1217662;Bukhara;39.77472;64.42861;247644;Asia/Samarkand
1217703;Beshkent;38.82139;65.65306;17010;Asia/Samarkand
1217734;Boysun;38.20611;67.19861;25050;Asia/Samarkand
1217926;Oqtosh;39.92139;65.92528;38307;Asia/Samarkand
1512287;Zafar;40.98333;68.9;24781;Asia/Tashkent
1512320;Yaypan;40.37583;70.81556;20332;Asia/Tashkent
1512339;Yangiyul;41.11202;69.0471;60000;Asia/Tashkent
1512342;Yangiyer;40.275;68.8225;32636;Asia/Tashkent
1512348;Yangirabot;40.02539;65.96095;25027;Asia/Samarkand
1512350;Yangiqo`rg`on;41.18722;71.73333;28422;Asia/Tashkent
1512372;Yangiobod;41.11919;70.09406;24900;Asia/Tashkent
1512423;Wobkent;40.03028;64.515;16697;Asia/Samarkand
1512449;Uychi;41.08073;71.92331;29683;Asia/Tashkent
1512473;Urganch;41.55;60.63333;150110;Asia/Samarkand
1512480;Dashtobod;40.12694;68.49444;19718;Asia/Tashkent
1512501;Uchqurghon Shahri;41.11371;72.07915;33323;Asia/Tashkent
1512524;Tuytepa;41.0321;69.36253;20682;Asia/Tashkent
1512549;To`rqao`rg`on;40.99984;71.51162;27862;Asia/Tashkent
1512568;Toshloq;40.47722;71.76778;26686;Asia/Tashkent
1512569;Tashkent;41.26465;69.21627;1978028;Asia/Tashkent
1512658;Toshbuloq;40.91617;71.57819;28562;Asia/Tashkent
1512770;Sirdaryo;40.84361;68.66167;26816;Asia/Tashkent
1512790;Showot;41.65583;60.3025;26950;Asia/Samarkand
1512838;Shofirkon;40.12;64.50139;26527;Asia/Samarkand
1512934;Salor;41.37222;69.38167;26494;Asia/Tashkent
1512978;Qushkupir;41.535;60.34556;16948;Asia/Samarkand
1512979;Qo`qon;40.52861;70.9425;187477;Asia/Tashkent
1512986;Piskent;40.89722;69.35056;27865;Asia/Tashkent
1513011;Payshanba;40.00778;66.23694;24772;Asia/Samarkand
1513017;Parkent;41.29444;69.67639;35973;Asia/Tashkent
1513023;Pop;40.87361;71.10889;22122;Asia/Tashkent
1513038;Paxtakor;40.31528;67.95444;21384;Asia/Samarkand
1513064;Olmaliq;40.84472;69.59833;121207;Asia/Tashkent
1513072;Ohangaron;40.90639;69.63833;35516;Asia/Tashkent
1513087;Nurota;40.56139;65.68861;29403;Asia/Samarkand
1513092;Novyy Turtkul';41.55;61.01667;48908;Asia/Samarkand
1513131;Navoiy;40.08444;65.37917;129725;Asia/Samarkand
1513157;Namangan;40.9983;71.67257;432456;Asia/Tashkent
1513243;Marg`ilon;40.47237;71.72463;133490;Asia/Tashkent
1513245;Manghit;42.11556;60.05972;30854;Asia/Samarkand
1513271;Asaka;40.64153;72.23868;56736;Asia/Tashkent
1513331;Quvasoy;40.29721;71.98026;32024;Asia/Bishkek
1513364;Qurghontepa;40.73192;72.76177;25861;Asia/Tashkent
1513555;Kirguli;40.43553;71.76721;20459;Asia/Tashkent
1513567;Qibray;41.38972;69.465;27750;Asia/Tashkent
1513600;Khujaobod;40.66886;72.56002;16889;Asia/Tashkent
1513604;Khiwa;41.37833;60.36389;55567;Asia/Samarkand
1513655;Haqqulobod;40.91667;72.11667;26257;Asia/Tashkent
1513714;Kosonsoy;41.25611;71.55083;43684;Asia/Tashkent
1513886;Jizzax;40.11583;67.84222;152642;Asia/Samarkand
1513900;Iskandar;41.55389;69.70083;27636;Asia/Tashkent
1513957;Hazorasp;41.31944;61.07417;17643;Asia/Samarkand
1513962;Gurlan;41.84472;60.39194;27506;Asia/Samarkand
1513966;Guliston;40.48972;68.78417;53373;Asia/Tashkent
1513983;Ghijduwon;40.1;64.68333;41070;Asia/Samarkand
1513996;G'azalkent;41.55806;69.77083;24700;Asia/Tashkent
1514011;Gagarin;40.66194;68.17222;24856;Asia/Tashkent
1514019;Fergana;40.38421;71.78432;164322;Asia/Tashkent
1514125;Dustlik;40.52472;68.03583;16524;Asia/Tashkent
1514192;Chust Shahri;41.00936;71.2287;64966;Asia/Tashkent
1514210;Chirchiq;41.46889;69.58222;167842;Asia/Tashkent
1514215;Chinoz;40.93639;68.76972;24553;Asia/Tashkent
1514258;Chortoq;41.06924;71.82372;49844;Asia/Tashkent
1514330;Buka;40.81083;69.19861;19642;Asia/Tashkent
1514382;Beshariq;40.43583;70.61028;21984;Asia/Tashkent
1514387;Beruniy;41.69111;60.7525;50929;Asia/Samarkand
1514396;Bektemir;41.20972;69.33417;26380;Asia/Tashkent
1514402;Bekobod;40.22083;69.26972;86259;Asia/Tashkent
1514581;Angren;41.01667;70.14361;126957;Asia/Tashkent
1514588;Andijon;40.78206;72.34424;318419;Asia/Tashkent
1514615;Oltiariq;40.39194;71.47417;25543;Asia/Tashkent
1526979;Quva;40.52204;72.07292;33167;Asia/Tashkent
1538229;Navoiy;40.1;65.36667;125800;Asia/Samarkand
6691831;Vatican City;41.90236;12.45332;829;Europe/Vatican
3577887;Kingstown;13.15872;-61.22475;24518;America/St_Vincent
3748726;Kingstown Park;13.15833;-61.235;17994;America/St_Vincent
3480908;La Asuncion;11.03333;-63.86278;35084;America/Caracas
3486270;Anaco;9.43889;-64.47278;117596;America/Caracas
3487903;Alto Barinas;8.5931;-70.2261;284289;America/Caracas
3625066;Zaraza;9.35029;-65.32452;41483;America/Caracas
3625207;Yaritagua;10.08;-69.12611;89662;America/Caracas
3625341;Villa de Cura;10.03863;-67.48938;76614;America/Caracas
3625346;Villa Bruzual;9.33278;-69.12083;27993;America/Caracas
3625515;Valle de La Pascua;9.21554;-66.00734;89080;America/Caracas
3625542;Valera;9.31778;-70.60361;93756;America/Caracas
3625549;Valencia;10.16202;-68.00765;1385083;America/Caracas
3625710;Upata;8.00861;-62.39889;53685;America/Caracas
3625829;Turmero;10.22856;-67.47421;344700;America/Caracas
3625929;Tucupita;9.05806;-62.05;51534;America/Caracas
3625979;Trujillo;9.36583;-70.43694;38110;America/Caracas
3626219;Tinaquillo;9.91861;-68.30472;82145;America/Caracas
3626402;Tariba;7.8188;-72.22427;27432;America/Caracas
3627047;Santa Teresa;10.23409;-66.66308;278890;America/Caracas
3627186;Santa Rita;10.53642;-71.51104;31810;America/Caracas
3627382;Santa Elena de Uairen;4.60226;-61.11025;29795;America/Caracas
3627968;San Mateo;10.21302;-67.42365;50401;America/Caracas
3628053;San Juan de los Morros;9.91152;-67.35381;87739;America/Caracas
3628060;San Juan de Colon;8.03125;-72.26053;38233;America/Caracas
3628142;San Jose de Guanipa;8.88724;-64.16512;62128;America/Caracas
3628267;San Joaquin;10.263;-67.78579;41630;America/Caracas
3628423;San Felipe;10.33991;-68.74247;76766;America/Caracas
3628473;San Cristobal;7.76694;-72.225;246583;America/Caracas
3628489;San Carlos del Zulia;9.00003;-71.91352;56582;America/Caracas
3628503;San Carlos;9.66124;-68.58268;77192;America/Caracas
3628549;San Antonio del Tachira;7.81454;-72.4431;32458;America/Caracas
3628550;San Antonio de Los Altos;10.38853;-66.95179;63873;America/Caracas
3628952;Rubio;7.70131;-72.35569;51568;America/Caracas
3628966;La Villa del Rosario;10.3258;-72.31343;65011;America/Caracas
3629419;Quibor;9.92866;-69.6201;41526;America/Caracas
3629576;Punto Fijo;11.6956;-70.19957;131784;America/Caracas
3629614;Punta Cardon;11.65806;-70.215;58926;America/Caracas
3629672;Puerto La Cruz;10.21667;-64.61667;370000;America/Caracas
3629706;Puerto Cabello;10.47051;-68.02958;174000;America/Caracas
3629710;Puerto Ayacucho;5.66049;-67.58343;52526;America/Caracas
3629965;Porlamar;10.95796;-63.84906;87120;America/Caracas
3630297;Petare;10.47226;-66.80155;364684;America/Caracas
3630932;Palo Negro;10.17389;-67.54194;128875;America/Caracas
3631412;Ocumare del Tuy;10.11649;-66.77609;166072;America/Caracas
3631507;Nirgua;10.15526;-68.5663;30188;America/Caracas
3631741;Mucumpiz;8.41667;-71.13333;215259;America/Caracas
3631878;Moron;10.48889;-68.20028;44308;America/Caracas
3632308;Merida;8.58972;-71.15611;300000;America/Caracas
3632929;Mariara;10.29644;-67.71813;105486;America/Caracas
3632998;Maracay;10.23535;-67.59113;1754256;America/Caracas
3633009;Maracaibo;10.66663;-71.61245;2225000;America/Caracas
3633341;Maiquetia;10.59621;-66.95485;52564;America/Caracas
3633444;Machiques;10.06077;-72.55212;62968;America/Caracas
3633622;Los Teques;10.34447;-67.04325;140617;America/Caracas
3633677;Los Rastrojos;10.02588;-69.24166;34636;America/Caracas
3634184;Los Dos Caminos;10.49389;-66.82863;58168;America/Caracas
3634922;La Victoria;10.21844;-67.33017;87045;America/Caracas
3635325;Las Tejerias;10.25237;-67.18472;33320;America/Caracas
3637623;Lagunillas;10.13008;-71.25946;44257;America/Caracas
3637721;La Guaira;10.59901;-66.9346;25259;America/Caracas
3639107;Juan Griego;11.08172;-63.96549;28256;America/Caracas
3639725;Gueiria;10.57806;-62.29771;40000;America/Caracas
3639747;Guigue;10.08528;-67.77917;71530;America/Caracas
3639898;Guatire;10.4762;-66.54266;191903;America/Caracas
3640049;Guarenas;10.46736;-66.60663;181612;America/Caracas
3640226;Guanare;9.04183;-69.74206;112286;America/Caracas
3640465;Guacara;10.22609;-67.877;151752;America/Caracas
3641099;El Vigia;8.61366;-71.65284;59092;America/Caracas
3641275;El Tocuyo;9.78734;-69.7937;53099;America/Caracas
3641351;El Tigre;8.88752;-64.24544;150999;America/Caracas
3642833;El Limon;10.30589;-67.63212;148247;America/Caracas
3643031;El Hatillo;10.42994;-66.8161;57591;America/Caracas
3644417;Ejido;8.54665;-71.24087;106915;America/Caracas
3644768;Cumana;10.45397;-64.18256;257783;America/Caracas
3644918;Cua;10.15892;-66.88575;182558;America/Caracas
3645213;Coro;11.4045;-69.67344;195227;America/Caracas
3645528;Ciudad Guayana;8.35122;-62.64102;746535;America/Caracas
3645532;Ciudad Bolivar;8.12923;-63.54086;338000;America/Caracas
3645671;Chivacoa;10.16028;-68.895;45904;America/Caracas
