city,city_ascii,lat,lng,iso3,population,continent
Washington,Washington,40.7039,-89.4349,USA,16851,North America
Taylorville,Taylorville,39.5328,-89.2804,USA,13138,North America
Beach Park,Beach Park,42.4261,-87.8584,USA,13913,North America
Hickory Hills,Hickory Hills,41.7248,-87.8281,USA,13992,North America
Elgin,Elgin,42.0385,-88.3227,USA,112123,North America
Lynwood,Lynwood,41.5233,-87.5507,USA,9159,North America
Berwyn,Berwyn,41.8433,-87.7909,USA,55748,North America
Mendota,Mendota,41.5552,-89.1046,USA,6986,North America
Lemont,Lemont,41.6697,-87.9831,USA,16895,North America
Morris,Morris,41.3744,-88.43,USA,16656,North America
Oak Forest,Oak Forest,41.6055,-87.7527,USA,27792,North America
Hazel Crest,Hazel Crest,41.5732,-87.6899,USA,13892,North America
Naperville,Naperville,41.7483,-88.1656,USA,147122,North America
Granite City,Granite City,38.7296,-90.1263,USA,28908,North America
Jerseyville,Jerseyville,39.118,-90.3276,USA,8852,North America
Peoria,Peoria,40.7518,-89.6153,USA,265218,North America
Sycamore,Sycamore,41.9955,-88.6816,USA,17867,North America
Crystal Lake,Crystal Lake,42.233,-88.3352,USA,40339,North America
Maryville,Maryville,38.7264,-89.9643,USA,7904,North America
Pontoon Beach,Pontoon Beach,38.7209,-90.0598,USA,5609,North America
Belleville,Belleville,38.515,-89.9865,USA,41906,North America
Du Quoin,Du Quoin,38.0019,-89.2323,USA,6191,North America
Pinckneyville,Pinckneyville,38.0851,-89.3718,USA,5425,North America
Hillsboro,Hillsboro,39.167,-89.4735,USA,7102,North America
Bensenville,Bensenville,41.9595,-87.9435,USA,18355,North America
Mount Vernon,Mount Vernon,38.3144,-88.9173,USA,15861,North America
River Grove,River Grove,41.9243,-87.8379,USA,10134,North America
Park Ridge,Park Ridge,42.0125,-87.8436,USA,37496,North America
Metropolis,Metropolis,37.1566,-88.7083,USA,6349,North America
Columbia,Columbia,38.4581,-90.2157,USA,10273,North America
Willowbrook,Willowbrook,41.7635,-87.9456,USA,8543,North America
Calumet Park,Calumet Park,41.665,-87.6578,USA,7787,North America
Centralia,Centralia,38.5222,-89.1233,USA,16685,North America
Galesburg,Galesburg,40.9506,-90.3763,USA,34620,North America
Sauk Village,Sauk Village,41.4907,-87.5702,USA,10438,North America
Mundelein,Mundelein,42.2692,-88.0102,USA,31475,North America
Silvis,Silvis,41.4978,-90.4101,USA,7586,North America
Midlothian,Midlothian,41.6254,-87.7243,USA,14699,North America
Coal City,Coal City,41.278,-88.2791,USA,5434,North America
Harwood Heights,Harwood Heights,41.9663,-87.8057,USA,8549,North America
Morton Grove,Morton Grove,42.0423,-87.789,USA,23227,North America
Breese,Breese,38.6138,-89.5231,USA,5889,North America
Justice,Justice,41.7495,-87.8345,USA,12844,North America
Lansing,Lansing,41.5646,-87.5459,USA,28086,North America
Lisle,Lisle,41.7925,-88.0881,USA,22930,North America
Centreville,Centreville,38.58,-90.1037,USA,5035,North America
Westmont,Westmont,41.7948,-87.9742,USA,24767,North America
Melrose Park,Melrose Park,41.9029,-87.8642,USA,25229,North America
Plainfield,Plainfield,41.6202,-88.2258,USA,42933,North America
Broadview,Broadview,41.8584,-87.8562,USA,7823,North America
Joliet,Joliet,41.5201,-88.1503,USA,148262,North America
Carterville,Carterville,37.763,-89.0839,USA,5843,North America
Prospect Heights,Prospect Heights,42.1039,-87.9267,USA,16242,North America
Morton,Morton,40.6137,-89.4668,USA,16287,North America
Brookfield,Brookfield,41.8245,-87.847,USA,18753,North America
Lakemoor,Lakemoor,42.3398,-88.203,USA,5982,North America
Minooka,Minooka,41.4507,-88.2792,USA,11254,North America
Lindenhurst,Lindenhurst,42.4179,-88.0257,USA,14372,North America
Edwardsville,Edwardsville,38.7925,-89.9884,USA,25071,North America
Glenview,Glenview,42.0825,-87.8215,USA,47475,North America
Clarendon Hills,Clarendon Hills,41.7981,-87.9569,USA,8653,North America
Peru,Peru,41.348,-89.1352,USA,30795,North America
Vernon Hills,Vernon Hills,42.2342,-87.9608,USA,26328,North America
Streator,Streator,41.125,-88.8303,USA,17067,North America
Bloomingdale,Bloomingdale,41.9497,-88.0892,USA,22075,North America
Normal,Normal,40.522,-88.9877,USA,54264,North America
Collinsville,Collinsville,38.6768,-90.0053,USA,24635,North America
Monee,Monee,41.4172,-87.7504,USA,5077,North America
Rolling Meadows,Rolling Meadows,42.0747,-88.0252,USA,24021,North America
Litchfield,Litchfield,39.1963,-89.6288,USA,6829,North America
Stickney,Stickney,41.8183,-87.773,USA,6722,North America
Dolton,Dolton,41.6284,-87.5979,USA,22891,North America
Wood Dale,Wood Dale,41.9665,-87.9808,USA,13813,North America
Danville,Danville,40.1422,-87.6113,USA,48785,North America
Gurnee,Gurnee,42.3707,-87.9391,USA,30957,North America
Rockton,Rockton,42.45,-89.0631,USA,7499,North America
Antioch,Antioch,42.4744,-88.072,USA,14274,North America
Summit,Summit,41.7877,-87.8146,USA,11314,North America
Lake Zurich,Lake Zurich,42.1958,-88.0872,USA,19967,North America
Glenwood,Glenwood,41.5412,-87.6119,USA,8911,North America
La Salle,La Salle,41.3576,-89.0727,USA,9203,North America
Mount Zion,Mount Zion,39.7792,-88.8828,USA,5855,North America
Northfield,Northfield,42.1025,-87.7791,USA,5456,North America
Orland Park,Orland Park,41.6075,-87.8618,USA,58862,North America
Lawrenceville,Lawrenceville,38.7263,-87.6874,USA,7218,North America
Bellwood,Bellwood,41.8829,-87.8762,USA,19107,North America
Elmhurst,Elmhurst,41.8973,-87.9432,USA,46387,North America
Forest Park,Forest Park,41.8683,-87.8157,USA,13982,North America
Island Lake,Island Lake,42.2783,-88.2001,USA,8077,North America
Riverside,Riverside,41.831,-87.8169,USA,8748,North America
Bourbonnais,Bourbonnais,41.1831,-87.8781,USA,18499,North America
Saint Joseph,Saint Joseph,40.1139,-88.0353,USA,5076,North America
Round Lake,Round Lake,42.3439,-88.1059,USA,18375,North America
Flossmoor,Flossmoor,41.5391,-87.6857,USA,9362,North America
Alsip,Alsip,41.6701,-87.7368,USA,19158,North America
Streamwood,Streamwood,42.0209,-88.1778,USA,40166,North America
Warrenville,Warrenville,41.821,-88.1856,USA,13246,North America
Plano,Plano,41.6758,-88.5295,USA,11358,North America
Yorkville,Yorkville,41.6551,-88.4509,USA,18833,North America
Sterling,Sterling,41.7997,-89.6952,USA,27961,North America
Lombard,Lombard,41.8739,-88.0158,USA,43815,North America
Sandwich,Sandwich,41.6496,-88.6175,USA,7358,North America
Troy,Troy,38.727,-89.8967,USA,10093,North America
Savoy,Savoy,40.06,-88.2552,USA,8177,North America
Orland Hills,Orland Hills,41.5905,-87.8413,USA,7184,North America
East Saint Louis,East Saint Louis,38.6156,-90.1305,USA,26922,North America
Swansea,Swansea,38.5502,-89.9854,USA,13500,North America
Chillicothe,Chillicothe,40.9152,-89.5018,USA,6206,North America
Bridgeview,Bridgeview,41.7402,-87.8067,USA,16248,North America
Wilmington,Wilmington,41.3197,-88.1434,USA,5691,North America
Palos Hills,Palos Hills,41.6986,-87.8266,USA,17410,North America
Geneseo,Geneseo,41.4508,-90.154,USA,6471,North America
Moline,Moline,41.4825,-90.4917,USA,42250,North America
West Dundee,West Dundee,42.0984,-88.3072,USA,7361,North America
Carbondale,Carbondale,37.7219,-89.2237,USA,68540,North America
Bartlett,Bartlett,41.9804,-88.2074,USA,41178,North America
West Chicago,West Chicago,41.8958,-88.2252,USA,27221,North America
Rantoul,Rantoul,40.3032,-88.1551,USA,13934,North America
Springfield,Springfield,39.7713,-89.6538,USA,160570,North America
Saint Charles,Saint Charles,41.9192,-88.3111,USA,32717,North America
Roscoe,Roscoe,42.4252,-89.0084,USA,10521,North America
Pekin,Pekin,40.5677,-89.6264,USA,33038,North America
Carol Stream,Carol Stream,41.9183,-88.1309,USA,40069,North America
Westchester,Westchester,41.8492,-87.8906,USA,16563,North America
Hawthorn Woods,Hawthorn Woods,42.2315,-88.0622,USA,8164,North America
Park City,Park City,42.3521,-87.8917,USA,7350,North America
Huntley,Huntley,42.16,-88.433,USA,26611,North America
Hinsdale,Hinsdale,41.8005,-87.9273,USA,17631,North America
Lyons,Lyons,41.8121,-87.8192,USA,10621,North America
Skokie,Skokie,42.036,-87.74,USA,64270,North America
Spring Grove,Spring Grove,42.4547,-88.2404,USA,5674,North America
Northlake,Northlake,41.9143,-87.9053,USA,12391,North America
Canton,Canton,40.5631,-90.0411,USA,14203,North America
Johnsburg,Johnsburg,42.384,-88.2475,USA,6264,North America
Niles,Niles,42.0278,-87.8099,USA,29617,North America
Braidwood,Braidwood,41.2696,-88.2233,USA,22563,North America
Byron,Byron,42.1273,-89.2622,USA,6815,North America
Cahokia,Cahokia,38.5651,-90.1776,USA,14260,North America
Oak Park,Oak Park,41.8872,-87.7899,USA,51774,North America
Dixon,Dixon,41.8436,-89.4786,USA,16216,North America
East Moline,East Moline,41.5198,-90.3878,USA,21135,North America
South Beloit,South Beloit,42.4821,-89.0249,USA,7652,North America
Monticello,Monticello,40.0338,-88.5729,USA,5446,North America
Herrin,Herrin,37.7984,-89.0304,USA,12950,North America
Carmi,Carmi,38.0857,-88.1727,USA,5424,North America
Effingham,Effingham,39.12,-88.5509,USA,14166,North America
Richton Park,Richton Park,41.4821,-87.7353,USA,13557,North America
Machesney Park,Machesney Park,42.3666,-89.0266,USA,22873,North America
Bolingbrook,Bolingbrook,41.6911,-88.1012,USA,74518,North America
Highland Park,Highland Park,42.1825,-87.8105,USA,29641,North America
Palos Heights,Palos Heights,41.6637,-87.7959,USA,12438,North America
Batavia,Batavia,41.849,-88.3089,USA,26391,North America
Homewood,Homewood,41.5591,-87.661,USA,19175,North America
Ottawa,Ottawa,41.3528,-88.8319,USA,20087,North America
Tinley Park,Tinley Park,41.5671,-87.8049,USA,56831,North America
Shiloh,Shiloh,38.554,-89.9163,USA,13011,North America
Loves Park,Loves Park,42.3365,-88.9976,USA,23413,North America
Lake Bluff,Lake Bluff,42.2826,-87.851,USA,5672,North America
Waukegan,Waukegan,42.3697,-87.8716,USA,88182,North America
Chicago Heights,Chicago Heights,41.5101,-87.6347,USA,30026,North America
South Elgin,South Elgin,41.9907,-88.3133,USA,22433,North America
Pana,Pana,39.3828,-89.0642,USA,5655,North America
Marion,Marion,37.717,-88.9274,USA,17826,North America
Itasca,Itasca,41.9773,-88.0181,USA,8728,North America
Rock Falls,Rock Falls,41.7733,-89.6932,USA,8993,North America
Downers Grove,Downers Grove,41.7947,-88.017,USA,49473,North America
Pontiac,Pontiac,40.8881,-88.6415,USA,12215,North America
Rock Island,Rock Island,41.4699,-90.5827,USA,38210,North America
Park Forest,Park Forest,41.4817,-87.6867,USA,21785,North America
Mascoutah,Mascoutah,38.5191,-89.8045,USA,7840,North America
Schiller Park,Schiller Park,41.9586,-87.8693,USA,11692,North America
La Grange,La Grange,41.8072,-87.8741,USA,15610,North America
Schaumburg,Schaumburg,42.0307,-88.0838,USA,74446,North America
McHenry,McHenry,42.3388,-88.2932,USA,26611,North America
Robbins,Robbins,41.6431,-87.708,USA,5460,North America
Princeton,Princeton,41.3815,-89.4649,USA,7978,North America
Northbrook,Northbrook,42.1292,-87.8352,USA,33421,North America
Salem,Salem,38.6278,-88.9582,USA,8029,North America
Rochelle,Rochelle,41.9199,-89.0634,USA,10930,North America
Woodridge,Woodridge,41.7372,-88.041,USA,33476,North America
Oak Lawn,Oak Lawn,41.7139,-87.7528,USA,56257,North America
Steger,Steger,41.4723,-87.6176,USA,9456,North America
Oswego,Oswego,41.6832,-88.3382,USA,34571,North America
Wilmette,Wilmette,42.077,-87.7282,USA,27219,North America
Champaign,Champaign,40.1148,-88.2731,USA,155368,North America
Berkeley,Berkeley,41.8891,-87.9114,USA,5148,North America
University Park,University Park,41.446,-87.7154,USA,7052,North America
Campton Hills,Campton Hills,41.95,-88.4166,USA,11310,North America
Bradley,Bradley,41.1634,-87.8466,USA,15471,North America
Colona,Colona,41.468,-90.3448,USA,5086,North America
Glen Ellyn,Glen Ellyn,41.8669,-88.063,USA,28042,North America
Winnetka,Winnetka,42.1065,-87.7421,USA,12417,North America
Gillespie,Gillespie,39.1258,-89.8173,USA,5167,North America
Murphysboro,Murphysboro,37.7679,-89.3321,USA,9315,North America
Urbana,Urbana,40.1106,-88.1972,USA,42014,North America
Elmwood Park,Elmwood Park,41.9225,-87.8163,USA,24626,North America
Lake Villa,Lake Villa,42.4184,-88.0834,USA,8783,North America
Kankakee,Kankakee,41.1019,-87.8643,USA,78682,North America
Hampshire,Hampshire,42.1112,-88.5119,USA,5187,North America
Manhattan,Manhattan,41.4274,-87.9803,USA,7546,North America
Burr Ridge,Burr Ridge,41.7485,-87.9198,USA,10780,North America
Lincolnwood,Lincolnwood,42.0054,-87.7329,USA,12527,North America
Wauconda,Wauconda,42.2749,-88.136,USA,13758,North America
Riverdale,Riverdale,41.644,-87.6366,USA,13398,North America
Robinson,Robinson,39.0089,-87.733,USA,7774,North America
Crete,Crete,41.4398,-87.623,USA,8171,North America
Crestwood,Crestwood,41.6454,-87.7396,USA,10891,North America
Genoa,Genoa,42.0924,-88.6966,USA,6414,North America
Bartonville,Bartonville,40.6397,-89.6608,USA,6332,North America
Fairview Heights,Fairview Heights,38.5974,-90.0053,USA,16686,North America
Zion,Zion,42.4599,-87.8511,USA,24029,North America
Shorewood,Shorewood,41.518,-88.2149,USA,16948,North America
Calumet City,Calumet City,41.6133,-87.5502,USA,36732,North America
Glencoe,Glencoe,42.1347,-87.7641,USA,8894,North America
Wheaton,Wheaton,41.856,-88.1083,USA,53389,North America
Poplar Grove,Poplar Grove,42.3508,-88.8344,USA,5054,North America
Villa Park,Villa Park,41.8864,-87.9779,USA,21882,North America
Wheeling,Wheeling,42.1308,-87.9239,USA,38315,North America
Bethalto,Bethalto,38.9016,-90.0472,USA,9328,North America
North Riverside,North Riverside,41.8461,-87.8263,USA,6598,North America
Kewanee,Kewanee,41.2399,-89.9258,USA,12401,North America
Franklin Park,Franklin Park,41.936,-87.8794,USA,18110,North America
Highwood,Highwood,42.206,-87.8129,USA,5324,North America
East Peoria,East Peoria,40.6738,-89.5422,USA,22939,North America
Gilberts,Gilberts,42.1096,-88.3716,USA,7724,North America
Crest Hill,Crest Hill,41.5722,-88.1125,USA,21169,North America
Winfield,Winfield,41.8774,-88.1505,USA,9637,North America
Lincoln,Lincoln,40.1507,-89.372,USA,17552,North America
Blue Island,Blue Island,41.6578,-87.6812,USA,23401,North America
Glendale Heights,Glendale Heights,41.9196,-88.0784,USA,34145,North America
Alton,Alton,38.9033,-90.1523,USA,80871,North America
La Grange Park,La Grange Park,41.8308,-87.8723,USA,13483,North America
Decatur,Decatur,39.8555,-88.9337,USA,89653,North America
Romeoville,Romeoville,41.631,-88.1014,USA,39706,North America
Matteson,Matteson,41.5095,-87.7469,USA,19097,North America
Paris,Paris,39.6148,-87.6905,USA,8528,North America
Evergreen Park,Evergreen Park,41.7213,-87.7013,USA,19637,North America
Worth,Worth,41.6877,-87.7916,USA,10681,North America
Norridge,Norridge,41.9637,-87.8231,USA,14498,North America
Buffalo Grove,Buffalo Grove,42.1673,-87.9615,USA,41346,North America
Creve Coeur,Creve Coeur,40.6422,-89.5987,USA,5230,North America
Manteno,Manteno,41.2505,-87.8442,USA,8969,North America
North Aurora,North Aurora,41.8083,-88.3412,USA,17426,North America
Aurora,Aurora,41.7638,-88.2901,USA,201110,North America
Macomb,Macomb,40.472,-90.6816,USA,18977,North America
Harvard,Harvard,42.4297,-88.6212,USA,9595,North America
Hoffman Estates,Hoffman Estates,42.0638,-88.1463,USA,51738,North America
Rockford,Rockford,42.2594,-89.0646,USA,286727,North America
Carlinville,Carlinville,39.2782,-89.8766,USA,5666,North America
Sugar Grove,Sugar Grove,41.7714,-88.4471,USA,9573,North America
Round Lake Park,Round Lake Park,42.3311,-88.0752,USA,7519,North America
Mount Carmel,Mount Carmel,38.419,-87.7696,USA,7008,North America
Glen Carbon,Glen Carbon,38.758,-89.9839,USA,12978,North America
Monmouth,Monmouth,40.9142,-90.642,USA,9415,North America
Inverness,Inverness,42.1152,-88.1019,USA,7541,North America
Mount Prospect,Mount Prospect,42.0653,-87.937,USA,54171,North America
Round Lake Beach,Round Lake Beach,42.379,-88.0811,USA,286350,North America
Staunton,Staunton,39.0112,-89.7935,USA,6021,North America
Eureka,Eureka,40.7148,-89.2775,USA,5666,North America
Bloomington,Bloomington,40.4756,-88.9698,USA,135015,North America
Lake in the Hills,Lake in the Hills,42.1913,-88.3478,USA,28830,North America
Beardstown,Beardstown,39.9996,-90.4181,USA,6031,North America
Country Club Hills,Country Club Hills,41.5638,-87.7246,USA,16637,North America
Western Springs,Western Springs,41.8022,-87.9006,USA,13391,North America
Olney,Olney,38.7286,-88.0841,USA,9015,North America
Des Plaines,Des Plaines,42.0343,-87.9008,USA,58141,North America
Palatine,Palatine,42.1181,-88.043,USA,68766,North America
Belvidere,Belvidere,42.2545,-88.8647,USA,25070,North America
Cary,Cary,42.2128,-88.2491,USA,17840,North America
Chester,Chester,37.9199,-89.826,USA,8425,North America
Darien,Darien,41.7447,-87.9823,USA,22085,North America
Roselle,Roselle,41.9807,-88.0862,USA,22814,North America
Greenville,Greenville,38.8867,-89.3894,USA,6735,North America
Woodstock,Woodstock,42.3103,-88.4357,USA,25628,North America
Mahomet,Mahomet,40.188,-88.3907,USA,12610,North America
Lake Forest,Lake Forest,42.238,-87.8596,USA,19388,North America
North Chicago,North Chicago,42.3172,-87.8596,USA,29951,North America
Highland,Highland,38.7606,-89.681,USA,11421,North America
Pingree Grove,Pingree Grove,42.0857,-88.4362,USA,7391,North America
Grayslake,Grayslake,42.3403,-88.0342,USA,20831,North America
Geneva,Geneva,41.8831,-88.3236,USA,21880,North America
Jacksonville,Jacksonville,39.7291,-90.232,USA,21832,North America
Barrington,Barrington,42.1516,-88.128,USA,10312,North America
Fox Lake,Fox Lake,42.426,-88.1847,USA,10459,North America
Winthrop Harbor,Winthrop Harbor,42.4806,-87.8294,USA,6794,North America
O'Fallon,O'Fallon,38.597,-89.9154,USA,29031,North America
Fort Valley,Fort Valley,32.5522,-83.8816,USA,9339,North America
Buford,Buford,34.1183,-83.9918,USA,14356,North America
Richmond Hill,Richmond Hill,31.9207,-81.3181,USA,12482,North America
Atlanta,Atlanta,33.7627,-84.4231,USA,5080712,North America
Sugar Hill,Sugar Hill,34.1082,-84.0558,USA,22197,North America
Swainsboro,Swainsboro,32.5866,-82.3345,USA,7699,North America
Toccoa,Toccoa,34.5807,-83.3256,USA,10744,North America
Sylvester,Sylvester,31.53,-83.8337,USA,6551,North America
Cedartown,Cedartown,34.0217,-85.25,USA,12565,North America
Wrightsville,Wrightsville,32.7265,-82.7197,USA,5685,North America
Cochran,Cochran,32.3875,-83.3523,USA,6184,North America
Moultrie,Moultrie,31.1591,-83.7705,USA,18799,North America
Milledgeville,Milledgeville,33.0874,-83.2414,USA,31856,North America
Pooler,Pooler,32.1023,-81.2539,USA,23744,North America
Canton,Canton,34.2468,-84.4902,USA,26340,North America
Vidalia,Vidalia,32.2134,-82.4035,USA,13736,North America
Acworth,Acworth,34.0564,-84.6688,USA,22418,North America
Johns Creek,Johns Creek,34.0333,-84.2027,USA,83873,North America
Valdosta,Valdosta,30.8503,-83.2789,USA,79844,North America
Norcross,Norcross,33.9379,-84.2065,USA,16787,North America
Morrow,Morrow,33.5816,-84.3391,USA,7276,North America
Byron,Byron,32.6477,-83.7539,USA,5133,North America
Statesboro,Statesboro,32.4376,-81.775,USA,40141,North America
Tyrone,Tyrone,33.4751,-84.5942,USA,7215,North America
Dunwoody,Dunwoody,33.9418,-84.3123,USA,48884,North America
Hartwell,Hartwell,34.3501,-82.9287,USA,5930,North America
Centerville,Centerville,32.6341,-83.6854,USA,7615,North America
Peachtree City,Peachtree City,33.3943,-84.5711,USA,35186,North America
Calhoun,Calhoun,34.4925,-84.9394,USA,33092,North America
Cornelia,Cornelia,34.5164,-83.5308,USA,19055,North America
Locust Grove,Locust Grove,33.3439,-84.107,USA,5940,North America
Carrollton,Carrollton,33.5819,-85.0837,USA,46695,North America
Summerville,Summerville,34.4788,-85.3491,USA,10616,North America
Alpharetta,Alpharetta,34.0704,-84.2739,USA,65338,North America
Snellville,Snellville,33.856,-84.0039,USA,19738,North America
Barnesville,Barnesville,33.0511,-84.1526,USA,7103,North America
Duluth,Duluth,34.0054,-84.1493,USA,29331,North America
Braselton,Braselton,34.1086,-83.8124,USA,10234,North America
Loganville,Loganville,33.8353,-83.8957,USA,11674,North America
Covington,Covington,33.6049,-83.8466,USA,13977,North America
Marietta,Marietta,33.9532,-84.542,USA,60941,North America
Augusta,Augusta,33.3644,-82.0708,USA,389215,North America
Rome,Rome,34.2657,-85.1863,USA,61019,North America
Woodstock,Woodstock,34.1027,-84.5092,USA,30929,North America
Brookhaven,Brookhaven,33.8746,-84.3315,USA,52444,North America
Savannah,Savannah,32.0282,-81.1784,USA,280692,North America
Rockmart,Rockmart,34.0103,-85.0442,USA,7827,North America
Jefferson,Jefferson,34.1368,-83.6022,USA,11610,North America
Kennesaw,Kennesaw,34.0261,-84.6177,USA,33627,North America
Commerce,Commerce,34.2129,-83.473,USA,6871,North America
Hinesville,Hinesville,31.8269,-81.6216,USA,51673,North America
Port Wentworth,Port Wentworth,32.1941,-81.1983,USA,7933,North America
Jesup,Jesup,31.5991,-81.8898,USA,12605,North America
Fairburn,Fairburn,33.5497,-84.5914,USA,14182,North America
Folkston,Folkston,30.8392,-82.0072,USA,11407,North America
Winder,Winder,33.9918,-83.7218,USA,42330,North America
Dacula,Dacula,33.9812,-83.8936,USA,5632,North America
Stockbridge,Stockbridge,33.5265,-84.2293,USA,28677,North America
Fort Oglethorpe,Fort Oglethorpe,34.9318,-85.2461,USA,9839,North America
Waycross,Waycross,31.211,-82.3578,USA,24741,North America
Flowery Branch,Flowery Branch,34.1707,-83.9141,USA,7073,North America
Auburn,Auburn,34.0151,-83.8316,USA,7603,North America
Douglasville,Douglasville,33.7382,-84.7071,USA,33252,North America
Americus,Americus,32.0737,-84.2248,USA,17775,North America
Chamblee,Chamblee,33.8842,-84.3008,USA,28306,North America
Decatur,Decatur,33.7711,-84.2968,USA,22813,North America
Elberton,Elberton,34.1064,-82.8706,USA,5628,North America
Union City,Union City,33.5939,-84.5629,USA,20919,North America
Grovetown,Grovetown,33.4495,-82.2066,USA,13463,North America
Monroe,Monroe,33.7997,-83.7155,USA,16146,North America
Cordele,Cordele,31.9563,-83.7695,USA,12092,North America
McDonough,McDonough,33.4399,-84.1507,USA,23964,North America
Newnan,Newnan,33.3763,-84.7758,USA,37912,North America
Powder Springs,Powder Springs,33.866,-84.6838,USA,14956,North America
Fitzgerald,Fitzgerald,31.7135,-83.2515,USA,11476,North America
Dublin,Dublin,32.5358,-82.9279,USA,20872,North America
Bremen,Bremen,33.7089,-85.1493,USA,6718,North America
Warner Robins,Warner Robins,32.5981,-83.6528,USA,148686,North America
Dalton,Dalton,34.7688,-84.9711,USA,87688,North America
Sandy Springs,Sandy Springs,33.9366,-84.3703,USA,105703,North America
Jackson,Jackson,33.2913,-83.968,USA,5244,North America
Holly Springs,Holly Springs,34.1678,-84.4856,USA,11281,North America
Villa Rica,Villa Rica,33.7305,-84.9168,USA,15201,North America
Rincon,Rincon,32.2936,-81.2357,USA,13617,North America
Suwanee,Suwanee,34.0506,-84.0687,USA,19421,North America
Thomson,Thomson,33.4666,-82.4993,USA,8414,North America
La Grange,La Grange,33.0276,-85.0383,USA,36270,North America
Forest Park,Forest Park,33.6209,-84.3592,USA,19731,North America
Austell,Austell,33.8202,-84.6453,USA,7139,North America
Dallas,Dallas,33.9153,-84.8416,USA,13108,North America
Peachtree Corners,Peachtree Corners,33.9668,-84.2321,USA,42773,North America
Baxley,Baxley,31.7652,-82.3512,USA,5612,North America
Waynesboro,Waynesboro,33.0909,-82.0146,USA,5763,North America
Montezuma,Montezuma,32.2997,-84.0246,USA,6266,North America
Kingsland,Kingsland,30.8193,-81.7219,USA,16720,North America
Douglas,Douglas,31.5074,-82.8543,USA,14323,North America
Fayetteville,Fayetteville,33.4497,-84.4703,USA,17519,North America
Doraville,Doraville,33.9072,-84.2711,USA,10501,North America
Athens,Athens,33.9508,-83.3689,USA,137582,North America
Cumming,Cumming,34.2068,-84.1339,USA,6225,North America
Lovejoy,Lovejoy,33.4422,-84.3178,USA,6367,North America
LaFayette,LaFayette,34.7088,-85.2815,USA,7403,North America
Garden City,Garden City,32.0867,-81.1773,USA,8900,North America
Hampton,Hampton,33.3834,-84.2853,USA,7532,North America
Clarkston,Clarkston,33.8138,-84.2381,USA,12742,North America
Smyrna,Smyrna,33.864,-84.5169,USA,56664,North America
Albany,Albany,31.5776,-84.1762,USA,91284,North America
Griffin,Griffin,33.2418,-84.2747,USA,22928,North America
Conyers,Conyers,33.6645,-83.9967,USA,15919,North America
Saint Marys,Saint Marys,30.7567,-81.5722,USA,36587,North America
Stone Mountain,Stone Mountain,33.8037,-84.172,USA,6328,North America
Lilburn,Lilburn,33.8887,-84.1379,USA,12675,North America
Cartersville,Cartersville,34.1631,-84.8007,USA,55195,North America
Dahlonega,Dahlonega,34.5303,-83.9796,USA,5909,North America
Jasper,Jasper,34.4711,-84.4495,USA,6126,North America
Cairo,Cairo,30.8789,-84.2051,USA,9378,North America
Perry,Perry,32.4713,-83.7282,USA,16200,North America
Gainesville,Gainesville,34.2903,-83.8299,USA,154859,North America
East Point,East Point,33.6696,-84.47,USA,35471,North America
College Park,College Park,33.6385,-84.4597,USA,15035,North America
Brunswick,Brunswick,31.145,-81.474,USA,54213,North America
Sandersville,Sandersville,32.9827,-82.8093,USA,7026,North America
Columbus,Columbus,32.51,-84.8771,USA,263737,North America
Forsyth,Forsyth,33.0347,-83.938,USA,5264,North America
Cusseta,Cusseta,32.347,-84.787,USA,10922,North America
Thomasville,Thomasville,30.8394,-83.9782,USA,24678,North America
Tifton,Tifton,31.4624,-83.5205,USA,24463,North America
Eastman,Eastman,32.1973,-83.1714,USA,6290,North America
Lawrenceville,Lawrenceville,33.9524,-83.993,USA,30782,North America
Bainbridge,Bainbridge,30.9046,-84.5722,USA,11713,North America
Thomaston,Thomaston,32.8907,-84.3272,USA,14089,North America
Camilla,Camilla,31.2337,-84.2088,USA,6692,North America
Springfield,Springfield,32.3641,-81.3079,USA,5151,North America
Milton,Milton,34.1353,-84.3138,USA,38411,North America
Riverdale,Riverdale,33.5645,-84.4098,USA,16258,North America
Adel,Adel,31.1316,-83.4249,USA,7014,North America
Roswell,Roswell,34.0391,-84.3513,USA,94598,North America
Hapeville,Hapeville,33.6609,-84.4093,USA,6627,North America
Brownsburg,Brownsburg,39.833,-86.3828,USA,25408,North America
Wabash,Wabash,40.8046,-85.831,USA,10015,North America
Charlestown,Charlestown,38.427,-85.6677,USA,7438,North America
Whitestown,Whitestown,39.9704,-86.3607,USA,6590,North America
Batesville,Batesville,39.2974,-85.2139,USA,7922,North America
Huntertown,Huntertown,41.2129,-85.1764,USA,5286,North America
McCordsville,McCordsville,39.9036,-85.923,USA,6485,North America
Goshen,Goshen,41.5741,-85.8304,USA,33034,North America
Griffith,Griffith,41.5279,-87.424,USA,16252,North America
Jeffersonville,Jeffersonville,38.3377,-85.7026,USA,47124,North America
Lebanon,Lebanon,40.0318,-86.455,USA,15713,North America
Hammond,Hammond,41.617,-87.4908,USA,77134,North America
Terre Haute,Terre Haute,39.4654,-87.3763,USA,92841,North America
Corydon,Corydon,38.2132,-86.1259,USA,5578,North America
LaPorte,LaPorte,41.6077,-86.7137,USA,21732,North America
Scottsburg,Scottsburg,38.6862,-85.7839,USA,11326,North America
Munster,Munster,41.5468,-87.5037,USA,22825,North America
Richmond,Richmond,39.8318,-84.8904,USA,42759,North America
